fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Visita corners -6.5,CORNERS_AWAY UNDER.6.5,CORNERS_AWAY:UNDER_6_5,98.2%,0.982000,1.02,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,114.20,114.202000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Visita tarjetas -2.5,CARDS_AWAY UNDER.2.5,CARDS_AWAY:UNDER_2_5,96.0%,0.959500,1.04,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,98.95,98.949000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Tarjetas total -6.5,CARDS_TOTALS UNDER.6.5,CARDS_TOTALS:UNDER_6_5,95.8%,0.958400,1.04,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,103.83,103.835000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Visita corners -5.5,CORNERS_AWAY UNDER.5.5,CORNERS_AWAY:UNDER_5_5,94.9%,0.949100,1.05,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,110.91,110.910000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,SHOTS_TOTAL OVER.18.5,SHOTS_TOTAL OVER.18.5,SHOTS_TOTAL:OVER_18_5,92.1%,0.921300,1.08,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,95.13,95.129000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Local goles -2.5,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME:UNDER_2_5,91.0%,0.909700,1.10,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,106.97,106.970000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Local tarjetas +0.5,CARDS_HOME OVER.0.5,CARDS_HOME:OVER_0_5,90.9%,0.909300,1.10,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,93.93,93.928000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,Betano,Tarjetas total -5.5,CARDS_TOTALS UNDER.5.5,CARDS_TOTALS:UNDER_5_5,90.0%,0.900200,1.11,,,,,,1.65,0.49,0.485300,0.54,1.49,Sin cuota/EV,EV positivo Betano,Solo modelo,3,113.79,113.786000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Corners total -11.5,CORNERS_TOTALS UNDER.11.5,CORNERS_TOTALS:UNDER_11_5,89.7%,0.896900,1.11,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,119.69,119.689000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Visita corners -4.5,CORNERS_AWAY UNDER.4.5,CORNERS_AWAY:UNDER_4_5,87.4%,0.873900,1.14,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,103.39,103.386000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Visita goles -2.5,TEAM_TOTAL_AWAY UNDER.2.5,TEAM_TOTAL_AWAY:UNDER_2_5,85.1%,0.851300,1.18,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,101.13,101.133000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL:OVER_20_5,83.7%,0.836800,1.20,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,86.68,86.683000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,William Hill,Betano,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,FIRST_HALF_TOTALS:UNDER_1_5,83.5%,0.835500,1.20,1.35,0.13,0.127900,0.15,1.13,1.33,0.11,0.111200,0.13,1.11,EV positivo,EV positivo Betano,Valor,5,122.63,122.627000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,Betano,Corners total -10.5,CORNERS_TOTALS UNDER.10.5,CORNERS_TOTALS:UNDER_10_5,82.8%,0.828100,1.21,,,,,,1.40,0.16,0.159300,0.19,1.16,Sin cuota/EV,EV positivo Betano,Solo modelo,6,123.36,123.359000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Visita tarjetas -1.5,CARDS_AWAY UNDER.1.5,CARDS_AWAY:UNDER_1_5,82.7%,0.826600,1.21,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,85.66,85.664000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Tarjetas total -4.5,CARDS_TOTALS UNDER.4.5,CARDS_TOTALS:UNDER_4_5,79.0%,0.789500,1.27,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,86.95,86.946000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,William Hill,Betano,Goles -3.5,TOTALS UNDER.3.5,TOTALS:UNDER_3_5,78.3%,0.783300,1.28,1.02,-0.20,-0.201000,-0.26,0.80,1.24,-0.03,-0.028700,-0.04,0.97,EV negativo,EV negativo Betano,Evitar,10,113.25,113.255000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Local tarjetas -3.5,CARDS_HOME UNDER.3.5,CARDS_HOME:UNDER_3_5,77.9%,0.778700,1.28,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,80.87,80.872000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
2026-09-15,17:00,Vasco DA Gama vs Santa Fe,,,Local corners +3.5,CORNERS_HOME OVER.3.5,CORNERS_HOME:OVER_3_5,76.8%,0.768300,1.30,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,92.83,92.833000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-independiente-santa-fe/92191775/,torneo actual,torneo actual,10,17.0,9.0,2026-08-20 · CONMEBOL Sudamericana · Olimpia 1-4 Vasco DA Gama (G); 2026-08-13 · CONMEBOL Sudamericana · Vasco DA Gama 0-0 Olimpia (E); 2026-07-29 · CONMEBOL Sudamericana · Vasco DA Gama 1-0 Independiente Medellin (G); 2026-07-22 · CONMEBOL Sudamericana · Independiente Medellin 2-2 Vasco DA Gama (E); 2026-05-27 · CONMEBOL Sudamericana · Vasco DA Gama 3-0 Barracas Central (G),torneo actual,4,7.0,1.0,2026-08-26 · CONMEBOL Sudamericana · River Plate 1-1 Santa Fe (E); 2026-08-19 · CONMEBOL Sudamericana · Santa Fe 0-0 River Plate (E); 2026-07-30 · CONMEBOL Sudamericana · Caracas FC 0-3 Santa Fe (G); 2026-07-23 · CONMEBOL Sudamericana · Santa Fe 2-0 Caracas FC (G)
